dataset,ida,n_valid_matches,best_true_idb,best_true_similarity,best_valid_rank
DBLP,conf/sigmod/Hellerstein00,1,rbluxTXqUQwJ,0.89300137758255,2
DBLP,journals/sigmod/ONeilG95,5,YNkY3rC_4zQJ,0.9999996423721313,1
DBLP,journals/sigmod/MaelbranckeO95,1,_FKSZiytB2AJ,0.9721423983573914,1
DBLP,conf/sigmod/Ramakrishnan00,1,aHpKrjJEJk4J,0.8683599829673767,1
DBLP,journals/sigmod/AbiteboulH95,1,kUA9e6YP8igJ,0.597844123840332,1
DBLP,conf/sigmod/OrdonezC00,1,yWkfJz_YMPkJ,1.000000238418579,1
DBLP,conf/sigmod/BlakeleyD00,2,ZSR-MThg9UEJ,1.0000004768371582,1
DBLP,journals/sigmod/Richey95,1,2p2A5_qGf5cJ,0.9999995231628418,1
DBLP,journals/sigmod/RosenthalSMBTL95,1,-_FyboGgZkkJ,1.0,1
DBLP,conf/sigmod/Gal00,2,i6QOOOYvOqQJ,1.0000001192092896,1
DBLP,conf/sigmod/BratsbergT00,4,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D335477%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.993205189704895,1
DBLP,journals/sigmod/RisheSBDOALOSS95,1,pGU2Ew1AQkoJ,1.0000004768371582,1
DBLP,journals/sigmod/PitouraB95,1,KlM6IrItVpcJ,0.8827443718910217,1
DBLP,conf/sigmod/Carey00,3,x6n6Ev8WnhEJ,0.9999999403953552,1
DBLP,conf/sigmod/RaoR00,1,wp2_GObi-XkJ,1.000000238418579,1
DBLP,journals/sigmod/Wong95,1,7F9iCGggYVgJ,1.000000238418579,1
DBLP,journals/sigmod/LeeCL95,1,G1E5PwzwdSMJ,0.9719165563583374,1
DBLP,conf/sigmod/AgrawalS00,1,ufPUBsN4eg0J,1.0000003576278687,1
DBLP,journals/sigmod/DoanPK95,1,c0TSepqRwwMJ,1.0000003576278687,1
DBLP,conf/sigmod/JagadishKS00,1,OZRYdxoJqXMJ,1.0000003576278687,1
DBLP,conf/sigmod/ChangBCLLS00,2,bqtRaOoJ87AJ,0.9999997615814209,1
DBLP,conf/sigmod/ChenCPPSTM00,2,Ab6MIDVDzhAJ,0.9999996423721313,1
DBLP,conf/sigmod/AnnamalaiCD00,1,0Igfv6jL3jwJ,0.9999998807907104,1
DBLP,journals/sigmod/Finkelstein95,1,gbnxN3MpucMJ,1.000000238418579,1
DBLP,journals/sigmod/Stacey95,2,rdXUggm5kg0J,0.9801522493362427,1
DBLP,conf/sigmod/PonnekantiK00,1,IddFq2o4ZsoJ,1.0000004768371582,1
DBLP,conf/sigmod/LehnerSPC00,3,UFKz6Q0wVi4J,1.0000003576278687,1
DBLP,conf/sigmod/BressanGOT00,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D336587%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000003576278687,1
DBLP,journals/sigmod/Winslett94,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D181569%26type%3Dpdf,1.0000001192092896,1
DBLP,conf/sigmod/ReveszCKLLW00,2,qxShx7aNiuEJ,0.9999997019767761,1
DBLP,conf/sigmod/ChakrabartiM99,1,Jg81WYtxtZoJ,0.9999998211860657,1
DBLP,journals/tods/TaoSP03,1,FBp7oibu4ygJ,1.0000003576278687,1
DBLP,journals/tods/LakshmananLN03,1,g8e0xiRUkIwJ,1.0,1
DBLP,conf/sigmod/AggarwalPWYP99,2,G3dX_RTA26MJ,1.0,1
DBLP,conf/sigmod/HsuLG00,2,kxIpDxLD46gJ,0.9999997615814209,1
DBLP,journals/tods/ChoG03,2,HqAWyuB11loJ,1.000000238418579,1
DBLP,journals/tods/Chomicki03,1,pHuL-9kHWH0J,0.9999999403953552,1
DBLP,conf/sigmod/Rodriguez-Martinez00,1,ZX_Rn4h2st0J,0.9883815050125122,1
DBLP,conf/sigmod/YangYW00,1,JQuwW88-2_0J,1.000000238418579,1
DBLP,journals/tods/DiaoAFZF03,2,fREDZIbZVdEJ,0.999999463558197,1
DBLP,conf/sigmod/LiBCS00,1,4abl38Q9iH4J,0.9999999403953552,1
DBLP,journals/tods/HjaltasonS03,1,9Wan9sPNUAYJ,1.000000238418579,1
DBLP,conf/sigmod/MerialdoAMMP00,1,Qq0WheHyVv8J,1.0000003576278687,1
DBLP,journals/sigmod/DreyerDS94,1,GCf11c7YuucJ,1.000000238418579,1
DBLP,journals/sigmod/DiazJPa94,2,sG7PCEiN2xAJ,0.9999996423721313,1
DBLP,conf/sigmod/BerckenDS00,4,3IFlpeKgLlAJ,0.9999995827674866,1
DBLP,journals/sigmod/Snodgrass94,2,SYVDufoTe_IJ,1.0000004768371582,1
DBLP,conf/sigmod/Sarawagi00,2,H_bdYlpD79oJ,0.9823734760284424,1
DBLP,conf/sigmod/PeiMHZ00,1,UyhrqiH_-MoJ,0.9895272850990295,1
DBLP,journals/sigmod/PissinouSEMOPSTD94,3,fSKoYnVJbwwJ,1.000000238418579,1
DBLP,conf/sigmod/ShuklaD00,3,kcrWfQEI9G8J,1.0,1
DBLP,journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94,6,64iWa-ZiPRcJ,1.0000003576278687,1
DBLP,journals/sigmod/Loeffen94,3,gb-yIDOxaEkJ,0.9999998211860657,1
DBLP,conf/sigmod/IvesLPST00,2,rtnpqb22gGcJ,0.9999997615814209,1
DBLP,journals/sigmod/NorrieBSW94,2,q6YVJJgD1uQJ,1.0000005960464478,1
DBLP,conf/sigmod/FegarasSRM00,2,p1LusPTTxlAJ,1.0,1
DBLP,journals/sigmod/Gallagher94,1,PVm9r7wHzDAJ,0.9999999403953552,1
DBLP,conf/sigmod/RundensteinerCCSO00,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D335496%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000001192092896,1
DBLP,conf/sigmod/YerneniLGU99,5,2MbaeG3IVV0J,0.9999999403953552,1
DBLP,journals/tods/MayL02,1,ky-2yjNGtW8J,1.0,1
DBLP,conf/sigmod/Keim99,1,GBZiTCbChZQJ,1.000000238418579,1
DBLP,journals/tods/MelnikG03,2,y2dZ5cRja_IJ,0.9999997615814209,1
DBLP,conf/sigmod/DavulcuFKR99,1,TDyW6V4cc7MJ,0.9999995827674866,1
DBLP,journals/tods/FernandezKSMT02,1,ckrgSn0vBOMJ,0.9999998211860657,1
DBLP,journals/tods/CiacciaP02,1,dArDZIV5VE4J,0.9999999403953552,1
DBLP,conf/sigmod/CallanCD99,3,eWVreKOw_QgJ,1.0,1
DBLP,conf/sigmod/BeyerR99,1,6Cdfxiuibd0J,1.0000001192092896,1
DBLP,journals/tods/GibbonsMP02,1,QKnjF3UgncMJ,1.0000003576278687,1
DBLP,conf/sigmod/MayrS99,1,1lRZz4bZvxEJ,0.9999997019767761,1
DBLP,journals/tods/CaldersNW02,1,DSl0gT8EgR0J,0.9999999403953552,1
DBLP,conf/sigmod/AggarwalWY99,2,s9hhR-EdDGgJ,1.0,1
DBLP,journals/tods/ChakrabartiKMP02,4,eHY42LnL_lsJ,1.0000004768371582,1
DBLP,journals/tods/TaoPZ02,1,CxBJwFNdozAJ,1.000000238418579,1
DBLP,conf/sigmod/KotidisR99,5,qzjtGDo7OuMJ,0.9999995827674866,1
DBLP,conf/sigmod/ChanI99,2,kNT7yt823K8J,0.9999998211860657,1
DBLP,journals/tods/JacoxS03,1,ujD_9YAZctUJ,1.0000001192092896,1
DBLP,conf/sigmod/VitterW99,2,P5oJUiow7lsJ,1.0,1
DBLP,journals/tods/WijesekeraJPH03,1,oui-frSWZCAJ,1.000000238418579,1
DBLP,conf/sigmod/IvesFFLW99,4,yrnhcMqsUVoJ,1.000000238418579,1
DBLP,journals/tods/TaoP03,1,faqaX7J_Kl8J,1.000000238418579,1
DBLP,conf/sigmod/BlohsfeldKS99,1,PQbi3PaRh84J,0.9999998807907104,1
DBLP,journals/tods/Jimenez-PerisPAK03,2,yj7oLWfPR4gJ,1.000000238418579,1
DBLP,conf/sigmod/Jamil99,1,z5EfiutEfScJ,1.0000001192092896,1
DBLP,journals/tods/LechtenborgerV03,1,94m93uP4GM4J,0.9999995827674866,1
DBLP,journals/tods/GunopulosKMSTS03,5,-q1BFuUI27EJ,0.9999997019767761,1
DBLP,conf/sigmod/ShanmugasundaramNSR99,6,eQjFv7QxsQQJ,0.9999997019767761,1
DBLP,journals/tods/KarpSP03,1,mAQIVsd2VOMJ,1.0,1
DBLP,conf/sigmod/GehrkeGRL99,1,s3neqsFCVrAJ,0.9999997019767761,1
DBLP,conf/sigmod/AdaliSS99,4,bhWLVCoDuNQJ,0.9999999403953552,1
DBLP,journals/tods/BeneventanoBS03,1,rRH6Z1oP78cJ,1.0000003576278687,1
DBLP,conf/sigmod/CruzJ99,1,vXMwU21-7HMJ,0.9999998807907104,1
DBLP,journals/sigmod/SnodgrassAABCDEGJKKKLLRSSS94a,2,biv7Nf9qwBYJ,1.0,1
DBLP,conf/sigmod/MamoulisP99,4,z9MQwq7G3GYJ,0.9999995827674866,1
DBLP,conf/sigmod/RundensteinerKZWLLN99,1,2XRfNjwuDrsJ,1.000000238418579,1
DBLP,conf/sigmod/NgLHM99,1,YemauUgIzlcJ,0.9999994039535522,1
DBLP,journals/sigmod/Datta94,2,PPH2NlobSwsJ,1.0,1
DBLP,conf/sigmod/WolfsonSXZC99,5,4dbCEDwsluQJ,1.0,1
DBLP,conf/sigmod/BraumandlKK99,3,4fjXoCHhe1kJ,1.000000238418579,1
DBLP,journals/sigmod/Klein94,1,kG86HB6N1xEJ,1.000000238418579,1
DBLP,journals/sigmod/Chen94,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D187460%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9926791787147522,1
DBLP,conf/sigmod/LiuHBPT99,2,PKQ1dCQIwi0J,1.0,1
DBLP,conf/sigmod/AltinelABFSZ99,5,ebmulQBhqZEJ,1.000000238418579,1
DBLP,conf/sigmod/Greer99,1,oNPjyBZrURgJ,1.000000238418579,1
DBLP,journals/sigmod/GlavitschSW94,2,IQjGtYPrUFUJ,0.9999992847442627,1
DBLP,journals/sigmod/ChenHKPW94,1,HTvxhMKB69AJ,0.8950974941253662,1
DBLP,conf/sigmod/TrisoliniLN99,1,cFMtMf7bLzIJ,0.9999999403953552,1
DBLP,journals/sigmod/AndersonS94,1,aDk2IS_xwToJ,1.0000001192092896,1
DBLP,conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99,1,wgRWDYY7q_8J,1.0000001192092896,1
DBLP,journals/sigmod/GroskyFS94,2,zMK02pxd4OEJ,1.0000001192092896,1
DBLP,conf/sigmod/HinneburgK99,3,V3cZfG1Poo4J,1.0000001192092896,1
DBLP,conf/sigmod/KrishnamurthyBN99,1,qS4jhfgPbm8J,1.0000003576278687,1
DBLP,journals/sigmod/Rosneblatt94,1,D1RdxKP6_6YJ,0.881710410118103,1
DBLP,journals/sigmod/BarclayBGS94,2,v1aol6mmLdMJ,0.9999998211860657,1
DBLP,conf/sigmod/Ozsu99,1,cifMTT3UYjQJ,0.9157280921936035,1
DBLP,conf/sigmod/Mohan99,1,XppwYYxOpksJ,1.0000001192092896,1
DBLP,journals/sigmod/MattosD94,1,HhUCea7De6YJ,1.0,1
DBLP,conf/sigmod/FlorescuLMS99,2,mH0XY3h8UlcJ,0.9999996423721313,1
DBLP,journals/sigmod/JensenCEGHJ94,13,rRrT0v_j7tkJ,1.0,1
DBLP,conf/sigmod/HaasH99,3,fz1XAzoKPo0J,0.9999998807907104,1
DBLP,journals/sigmod/GeppertD94,1,P9xX0UDXnRcJ,0.8254488110542297,2
DBLP,conf/sigmod/AcharyaGPR99a,7,EpUtXEhwDaUJ,0.9999997615814209,1
DBLP,journals/sigmod/Yang94,1,sHJ914nPZtUJ,1.0000001192092896,1
DBLP,conf/sigmod/ChaudhuriMN99,3,clNmwzm-5acJ,0.9999997019767761,1
DBLP,conf/sigmod/MankuRL99,4,X94gDE70Zn0J,0.9511546492576599,1
DBLP,journals/sigmod/Kim94,1,930Uth7EArkJ,0.5249767899513245,4
DBLP,journals/sigmod/Stonebraker94,1,url:http://portal.acm.org/citation.cfm%3Fid%3D181551,0.9786510467529297,1
DBLP,conf/sigmod/Wu99,2,oIDF-Jhm9CYJ,0.9999996423721313,1
DBLP,conf/sigmod/LeeKC99,1,c-5n9qQKLaEJ,1.0000004768371582,1
DBLP,journals/sigmod/MedeirosP94,3,chmPCuLihZoJ,1.0000001192092896,1
DBLP,conf/sigmod/AboulnagaC99,2,WWaxLMIptTMJ,1.000000238418579,1
DBLP,journals/sigmod/BunemanLSTW94,4,lkreWUl_euYJ,1.000000238418579,1
DBLP,journals/sigmod/Widom94,1,lAbG3uFZvVUJ,1.000000238418579,1
DBLP,conf/sigmod/LakshmananNHP99,4,DfOLEzMoEaEJ,0.9999997019767761,1
DBLP,journals/sigmod/BarbaraBFLS94,4,url:http://portal.acm.org/citation.cfm%3Fid%3D187455,0.9814178943634033,1
DBLP,conf/sigmod/Hidber99,2,Rn-E82gM1RQJ,1.0,1
DBLP,conf/sigmod/JagadishLMSV99,1,946iAs3adDcJ,0.9999998807907104,1
DBLP,journals/sigmod/YeungHL94,1,yQv94p3tE1IJ,1.0000003576278687,1
DBLP,conf/sigmod/BreitbartKRSS99,1,XV2lpkhWCsYJ,1.0,1
DBLP,conf/sigmod/LometT99,1,JvZ9JWtn72QJ,1.0,1
DBLP,journals/sigmod/Qian94,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D187462%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000003576278687,1
DBLP,conf/sigmod/AnkerstBKS99,6,Hj3vyh0TJVsJ,1.0000005960464478,1
DBLP,conf/sigmod/JagadishLS99,3,uXZXfQgn4doJ,0.9999997019767761,1
DBLP,conf/sigmod/AcharyaPR99,5,gKOsM57uFB4J,1.0000003576278687,1
DBLP,journals/sigmod/RamirezSP94,1,V2WMOB42Gj0J,1.0000003576278687,1
DBLP,conf/sigmod/Team99,2,DphRY0uPqi8J,0.9638206362724304,1
DBLP,conf/vldb/AgrawalSX01,2,bpWvAVOZLbwJ,0.9999998211860657,1
DBLP,conf/vldb/CasatiDGS01,2,bFnDGrZ_4voJ,0.9999998807907104,1
DBLP,conf/sigmod/Ojjeh99,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D304245%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999998211860657,1
DBLP,conf/sigmod/Rajaraman99,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D304246%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999996423721313,1
DBLP,conf/vldb/AilamakiDHS01,4,gUJrOpj89tQJ,0.9999999403953552,1
DBLP,conf/sigmod/BergstraesserBPS99,2,qcZ2tYThtK0J,1.0000009536743164,1
DBLP,conf/vldb/SakuraiYKU01,1,OQMYc3S0Ny8J,0.9999995827674866,1
DBLP,conf/vldb/DillKMRST01,3,_dtqcPU4NdkJ,0.9999999403953552,1
DBLP,conf/sigmod/DoRD99,2,Q4N41koenF8J,0.999999463558197,1
DBLP,conf/vldb/GilbertKMS01,2,9rDLhwM_4mYJ,0.9999997615814209,1
DBLP,conf/sigmod/JarkeQBLMS99,1,nSKzTBqurCwJ,0.9999997019767761,1
DBLP,conf/vldb/MeccaCM01,4,Ph7ZpmdNOPEJ,1.0,1
DBLP,conf/sigmod/AdelbergD99,1,s40fqzss4woJ,1.000000238418579,1
DBLP,conf/vldb/BaumgartnerFG01,3,I1xHtA3f3MsJ,1.0000003576278687,1
DBLP,conf/sigmod/BargaL99,2,QGxyK7bJQOMJ,1.000000238418579,1
DBLP,conf/sigmod/LiVCAHMWBCHIKSS99,3,P25_yh3lBhoJ,0.9999999403953552,1
DBLP,conf/vldb/MargaritisFT01,2,WOiDxLKSioAJ,1.0000003576278687,1
DBLP,conf/vldb/DongHLPW01,3,HWylSJiWUsgJ,1.0000001192092896,1
DBLP,conf/sigmod/RundensteinerCLCZNJLW99,1,SADcQZhMqgEJ,0.9999998211860657,1
DBLP,conf/sigmod/ZhouLP99,1,0OwKmPjQpd0J,1.0,1
DBLP,conf/vldb/LiM01,3,vkMYwC5tzUgJ,1.0000001192092896,1
DBLP,conf/vldb/RamanH01,2,8PPmw6A0XfkJ,1.0,1
DBLP,conf/sigmod/AcharyaGPR99,5,s064OghlyIUJ,0.9999998211860657,1
DBLP,conf/sigmod/BrodskySCE99,3,jnBo-gBTmAcJ,1.0000007152557373,1
DBLP,conf/vldb/FegarasE01,1,pinPEM3Rvm0J,1.0000001192092896,1
DBLP,conf/vldb/ShanmugasundaramKSFF01,1,9r5dL8B5l7oJ,0.8506319522857666,2
DBLP,conf/vldb/VeltriCV01,2,wN-4Rn5hFnwJ,0.9665526747703552,2
DBLP,conf/vldb/NatsevCSLV01,4,e6dXyX0MKEIJ,1.000000238418579,1
DBLP,conf/sigmod/BohlenBD99,1,X2odIfnOC88J,0.9999997615814209,1
DBLP,conf/sigmod/ChangG99,4,8Yt1Mba9-wQJ,1.0000001192092896,1
DBLP,conf/vldb/SundaraHCAS01,1,nUFhC9syaNsJ,0.9936492443084717,1
DBLP,conf/vldb/LiCHPALHAY01,1,Nn0x6RmkrVwJ,1.0,1
DBLP,conf/sigmod/MaratheS99,1,z6JEYoArZmsJ,1.0,1
DBLP,conf/sigmod/NatsevRS99,3,Y3nejQSVKnUJ,1.0000001192092896,1
DBLP,conf/vldb/BlokWZPAKJ01,2,jxPqWIuxhvwJ,1.0000001192092896,1
DBLP,conf/vldb/NishioSTTL01,1,S30IXg4ClFIJ,0.9810062050819397,1
DBLP,conf/sigmod/LabioYG99,1,Z5kfiPj7fGMJ,0.9999999403953552,1
DBLP,conf/sigmod/PapakonstantinouV99,3,du5GsqT0_vQJ,1.0000001192092896,1
DBLP,conf/vldb/BrownG01,1,aJoPVuDNDSsJ,1.0000005960464478,1
DBLP,conf/vldb/Adler01,1,Tnuonq9Zi4cJ,0.9655601978302002,1
DBLP,conf/sigmod/DeutschFS99,12,De_3PkxkhzIJ,0.9999999403953552,1
DBLP,conf/vldb/ZengBNN01,2,3TivNLIErRkJ,0.9999999403953552,1
DBLP,conf/sigmod/Seshadri99,2,B855ccGhBu4J,0.886052131652832,1
DBLP,conf/vldb/MaedaT01,1,dipeGpTdsoQJ,1.0,1
DBLP,conf/sigmod/EmbleyJN99,3,54w4cIKL11UJ,1.0000003576278687,1
DBLP,conf/vldb/StillgerLMK01,3,k8EsgEuKhQ0J,1.0,1
DBLP,conf/sigmod/Dullmann99,1,5bp8rSFAkzEJ,1.0000004768371582,1
DBLP,conf/sigmod/GarofalakisRRS99,1,z7J4u1sJ52cJ,0.9495786428451538,1
DBLP,conf/sigmod/Suciu99,1,FOpGGQJyLLsJ,1.0000004768371582,1
DBLP,conf/vldb/SeegerBBKSDS01,2,WYGjQDmRwt8J,1.000000238418579,1
DBLP,conf/sigmod/Chakrabarti99,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D304231%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000005960464478,1
DBLP,conf/vldb/AndreiV01,1,Ms4IJoI6-34J,0.9999996423721313,1
DBLP,conf/sigmod/Brown99,1,itP4yy9sLUUJ,0.9999998807907104,1
DBLP,conf/vldb/ChaudhuriS01,2,4bS3tvLQ-LAJ,0.9999992847442627,1
DBLP,conf/sigmod/CareyCNVDRSM99,1,W6ROObWo3bIJ,0.9394919872283936,1
DBLP,conf/vldb/PatonG01,1,mHCrMuxQnBsJ,1.0,1
DBLP,conf/sigmod/Hammond99,1,-ndr_jftgFkJ,0.9682947397232056,1
DBLP,conf/vldb/Sol01,1,url:http://portal.acm.org/citation.cfm%3Fid%3D645927.672038%26coll%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.8022361993789673,2
DBLP,conf/sigmod/KanthRSB99,2,yPFlbrVJFJoJ,1.0,1
DBLP,conf/vldb/Leymann01,1,eRh9hA637AMJ,1.0,1
DBLP,conf/vldb/MignetMAC01,4,VaDXNMtPZ4oJ,0.9999996423721313,1
DBLP,conf/sigmod/AdaliBSS98,3,rYC-j_j4Yv0J,1.000000238418579,1
DBLP,conf/sigmod/FernandezFKLS98,9,x-Xcm921UTMJ,1.000000238418579,1
DBLP,conf/vldb/AboulnagaAN01,2,OBbDFGQNEDQJ,0.9999995231628418,2
DBLP,conf/vldb/YangG01,6,xQYKEHCggZQJ,1.0000001192092896,1
DBLP,conf/sigmod/ChanI98,4,VC7Jbwgn_O0J,1.0000001192092896,1
DBLP,conf/vldb/AksoyZF01,2,A92KQRVdZaoJ,1.0000001192092896,1
DBLP,conf/sigmod/ChaudhuriN98,5,99oqRZGWAYMJ,1.0000004768371582,1
DBLP,conf/vldb/ChungCLL01,1,mJiDvbtTKWoJ,1.0000001192092896,1
DBLP,conf/sigmod/Stonebraker98,2,Tpkccl5rvR0J,1.0000001192092896,1
DBLP,conf/vldb/Gibbons01,1,tYtl6ZxQ-_YJ,0.9999997615814209,1
DBLP,conf/sigmod/AdamY98,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D276350%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000001192092896,1
DBLP,conf/sigmod/RajagopalanML98,7,wO6VeeLIXAsJ,1.0,1
DBLP,conf/vldb/GravanoIJKMS01,1,iAYjhuQV_qMJ,1.000000238418579,1
DBLP,conf/sigmod/LometW98,3,F2ecYx97F2sJ,0.9894136190414429,1
DBLP,conf/vldb/UrhanF01,1,0-FUXURm1FQJ,1.0000001192092896,1
DBLP,conf/vldb/BunkerCCMMW01,1,bKfF2TdyKDwJ,1.0000001192092896,1
DBLP,conf/sigmod/Doherty98,1,7aUag74jtdIJ,1.0000001192092896,1
DBLP,conf/sigmod/FranklinZ98,2,5Cj9Wx8llkwJ,1.0000001192092896,1
DBLP,conf/vldb/LahiriSCMC01,1,MbzMAsLHlfEJ,0.9999999403953552,1
DBLP,conf/sigmod/BerchtoldK98,5,irJbh9rrinoJ,0.9839473366737366,1
DBLP,conf/vldb/Shmueli01,2,rEwEqoAns-gJ,0.9999998211860657,1
DBLP,conf/vldb/SadriZZA01,2,89l6j2Mbe2kJ,1.0000001192092896,1
DBLP,conf/sigmod/WhiteCF98,2,tORqjZEtKvMJ,1.0,1
DBLP,conf/sigmod/Whelan98,1,Jp9LEvXjiJAJ,1.0000003576278687,1
DBLP,conf/vldb/Novaretti01,1,tZtnFoH5lY0J,0.9999992847442627,1
DBLP,conf/vldb/Draluk01,2,xQzrilMR-QQJ,0.9999998807907104,1
DBLP,conf/sigmod/NaumanS98,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D276369%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999995827674866,1
DBLP,conf/sigmod/LahiriJJC98,1,qtwJ7XWG9JIJ,1.0000001192092896,1
DBLP,conf/vldb/OConnellWG01,1,url:http://portal.acm.org/citation.cfm%3Fid%3D645927.672185,1.0000001192092896,1
DBLP,conf/sigmod/Aulakh98,1,xFK4CkKj14EJ,1.0000004768371582,1
DBLP,conf/vldb/TsurAADKW01,1,PvNI0yqRqtQJ,0.9340874552726746,1
DBLP,conf/sigmod/NgLHP98,12,94DIEgTTg_oJ,0.9964499473571777,1
DBLP,conf/vldb/ChienTZ01,2,NoMSxmHAQ9YJ,1.000000238418579,1
DBLP,conf/vldb/ManolescuFK01,4,O8eIfc2eSjcJ,0.9964426755905151,1
DBLP,conf/sigmod/BaruGLMPVC99,7,3SHIgRrrL5QJ,1.0000004768371582,1
DBLP,conf/sigmod/BouguettayaBH99,3,siO8kr7vvLEJ,0.9999995827674866,1
DBLP,conf/vldb/OzsuLON01,2,qqdXmdgAaMgJ,1.0000004768371582,1
DBLP,conf/vldb/BohmMSW01,2,Uv3mhmUGwdcJ,1.0000003576278687,1
DBLP,conf/sigmod/VossenW99,2,9PhYz-N58A8J,1.0000001192092896,1
DBLP,conf/vldb/WaasCB01,1,y_gKGtzupHIJ,1.0,1
DBLP,conf/sigmod/AgrawalGGR98,11,rSTewQ1dQkYJ,1.000000238418579,1
DBLP,conf/vldb/LuoN01,1,TRWSf77xoWsJ,1.0,1
DBLP,conf/sigmod/Bayardo98,6,wHaeR7DBDTUJ,1.000000238418579,1
DBLP,conf/vldb/ChaHKK01,1,VyOa5Uqsj6AJ,1.0000001192092896,1
DBLP,conf/sigmod/GuhaRS98,17,dD4qUMoxnpEJ,1.000000238418579,1
DBLP,conf/vldb/HuntAI01,1,0GT_dHqK5roJ,1.000000238418579,1
DBLP,conf/sigmod/CherniackZ98,2,_wJZsVYdrr8J,0.9999998807907104,1
DBLP,conf/sigmod/KotidisR98,2,CpHJwU8o-BkJ,1.000000238418579,1
DBLP,conf/vldb/Kotidis01,1,lRL4LmMtwnYJ,1.000000238418579,1
DBLP,conf/sigmod/KanthAS98,4,LImRBeAtjMQJ,1.000000238418579,1
DBLP,conf/vldb/BerckenS01,3,fhbW320LsusJ,1.0000001192092896,1
DBLP,conf/vldb/AnSVKIG01,3,HosSI1GtRY8J,0.9999998211860657,1
DBLP,conf/sigmod/UrhanFA98,1,ufjnZovcIb4J,0.9999998807907104,1
DBLP,conf/vldb/GalhardasFSSS01,6,nlOAkKW_ry8J,1.0000004768371582,1
DBLP,conf/sigmod/KabraD98,3,WOHxNqdNMZoJ,1.000000238418579,1
DBLP,conf/sigmod/SubramanianV98,1,KxwymZ2AGNQJ,1.0000001192092896,1
DBLP,conf/vldb/KahveciS01,3,frMKnMtrsksJ,0.9865425825119019,1
DBLP,conf/vldb/CooperSFHS01,1,PAfEdPwJ8tgJ,1.0000003576278687,1
DBLP,conf/sigmod/ChakrabartiDI98,2,qtVVVrzTLr4J,1.000000238418579,1
DBLP,conf/sigmod/NestorovAM98,2,5icRoG_Vmc0J,0.9999998211860657,1
DBLP,conf/vldb/ManolopoulosT01,2,hr5OGCJqc2MJ,1.000000238418579,1
DBLP,conf/sigmod/DeshpandeRSN98,1,BXB96UFPHn8J,1.0000001192092896,1
DBLP,conf/vldb/TanEO01,2,1A06w64wjvcJ,0.9999998211860657,1
DBLP,conf/vldb/AgrawalCN00,10,U8CMJBaJyX8J,1.000000238418579,1
DBLP,conf/sigmod/GrumbachRS98,1,RQTFVFT_w9gJ,0.9999995827674866,1
DBLP,conf/sigmod/PapadopoulosM98,1,dLzAJ-I1nCcJ,1.0000004768371582,1
DBLP,conf/vldb/Bar-YossefBCFW00,1,-gm97JzyHJsJ,0.9999998211860657,1
DBLP,conf/sigmod/HjaltasonS98,2,hFnyy0PFe1MJ,1.0,1
DBLP,conf/vldb/DingGS00,2,I5fV3jpcrmAJ,0.9999997615814209,1
DBLP,conf/vldb/PantiSG00,1,C7Vuxp5KVsAJ,1.0,1
DBLP,conf/sigmod/ZhaoDNS98,7,mBC03oUT8yAJ,1.0000003576278687,1
DBLP,conf/sigmod/SeidlK98,2,TodiMgxv4vMJ,1.0000001192092896,1
DBLP,conf/vldb/ChangG00,2,fIuGhhcZl-4J,1.0000001192092896,1
